wall_time,step,value
1772271043.8901694,51,-0.014609366655349731
1772271146.796849,52,-0.8000000715255737
1772271221.6341774,53,0.38620445132255554
1772271294.2055035,54,-0.01574866473674774
1772271379.578836,55,-0.39550453424453735
1772271435.7843924,56,-0.01275065541267395
1772271526.369392,57,-0.00777021050453186
1772271577.4534805,58,0.37959638237953186
1772271666.872113,59,-0.40883463621139526
1772271759.8126233,60,-0.3893001079559326
1772271841.023544,61,-0.02374999225139618
1772271905.11572,62,0.38707679510116577
1772271983.1052248,63,-0.014957621693611145
1772272028.1802528,64,-0.40812501311302185
1772272115.7283385,65,0.7852669358253479
1772272144.535803,66,-0.8000000715255737
1772272193.400685,67,-0.006875038146972656
1772272267.647173,68,-0.40812504291534424
1772272296.9288425,69,0.3590364456176758
1772272364.996118,70,-0.8000000715255737
1772272394.585961,71,-0.046874985098838806
1772272467.2965307,72,-0.02000001072883606
1772272523.7549973,73,-0.40437498688697815
1772272592.7685225,74,-0.003717459738254547
1772272631.5276575,75,0.38222330808639526
1772272692.3354952,76,0.7796484231948853
1772272744.9150586,77,-0.3921126127243042
1772272812.0128982,78,-0.8000000715255737
1772272835.7037976,79,-0.40625
1772272878.7183268,80,-0.8000000715255737
1772272910.1569269,81,2.318125009536743
1772272955.3491576,82,0.357001930475235
1772272999.7612333,83,-0.4071159362792969
1772273037.6304967,84,0.7487499713897705
1772273081.2513025,85,-0.4137499928474426
1772273118.0189648,86,-0.8000000715255737
1772273193.1139157,87,-0.028447285294532776
1772273254.1191928,88,0.7671971321105957
1772273364.1487963,89,-0.02187497913837433
1772273407.1449938,90,-0.4062500298023224
1772273453.054397,91,-0.8000000715255737
1772273501.934423,92,0.7893522381782532
1772273530.1187444,93,-0.8000000715255737
1772273568.6464088,94,-0.014375008642673492
1772273596.585144,95,0.7483561038970947
1772273618.2269976,96,-0.4118749797344208
1772273717.197172,97,-0.00010742247104644775
1772273770.2967367,98,0.3873925805091858
1772273850.9976702,99,-0.021992191672325134
1772274482.729085,100,-0.8000000715255737
1772274509.4770336,101,-0.8000000715255737
1772274543.0665026,102,-0.8000000715255737
1772274602.674709,103,0.3387239873409271
1772274630.5799577,104,-0.4156249761581421
1772274660.9841313,105,0.7813313007354736
1772274722.3787787,106,-0.03500001132488251
1772274749.5178182,107,-0.40625
1772274776.4674652,108,0.7715396881103516
1772274809.0981715,109,-0.01437501609325409
1772274848.9776475,110,-0.4099999964237213
1772274878.7795303,111,-0.010624989867210388
1772274921.016671,112,-0.41749998927116394
1772274961.2996604,113,0.3662499785423279
1772275002.7289214,114,-0.005953766405582428
1772275027.5272884,115,0.7662434577941895
1772275054.9300199,116,-0.39526692032814026
1772275119.8890429,117,-0.4425000250339508
1772275157.0661767,118,-0.8000000715255737
1772275179.243923,119,0.3740071654319763
1772275200.592384,120,0.7524999380111694
1772275232.6377885,121,-0.003945305943489075
1772275261.9111612,122,0.3399999737739563
1772275309.6336315,123,-0.41749998927116394
1772275341.7692578,124,0.7300000190734863
1772275384.2024512,125,0.3671061396598816
1772275447.2485855,126,-0.39866533875465393
1772275489.2428172,127,0.7619661092758179
1772275526.4574661,128,1.118125081062317
1772275572.8818657,129,0.3788541853427887
1772275620.8243823,130,-0.3995898365974426
1772275645.0493445,131,-0.01812499761581421
1772275687.9191613,132,-0.41749998927116394
1772275716.8403623,133,0.38476237654685974
1772275764.9095995,134,0.008007824420928955
1772275814.3996346,135,-0.4062500596046448
1772275880.434676,136,0.7696971297264099
1772275896.210812,137,0.7393749952316284
1772275938.6840017,138,-0.4001009464263916
1772275973.5814607,139,-0.8000000715255737
1772276000.8066308,140,-0.014114610850811005
1772276036.3112867,141,-0.00737626850605011
1772276058.8910983,142,0.7785025835037231
1772276100.453841,143,0.7736294865608215
1772276140.60678,144,0.7757617235183716
1772276202.0103004,145,-0.41749998927116394
1772276222.2681994,146,0.383124977350235
1772276254.2178657,147,-0.8000000715255737
1772276287.2637973,148,0.7764192819595337
1772276319.8080375,149,0.38891929388046265
1772276779.2271001,150,-0.02750001847743988
1772276818.945591,151,0.39534834027290344
1772276848.6254442,152,0.3671061396598816
1772276894.3670237,153,-0.05062498152256012
1772276919.8535204,154,1.1519529819488525
1772276940.9729152,155,-0.40437501668930054
1772276977.8070223,156,-0.006640627980232239
1772277014.6081483,157,-0.4024609327316284
1772277054.1902933,158,-0.018125012516975403
1772277090.2447736,159,0.7637499570846558
1772277130.895114,160,0.7911295890808105
1772277157.8237143,161,0.35877928137779236
1772277195.4761195,162,-0.3910546898841858
1772277221.052791,163,-0.008750006556510925
1772277267.7980375,164,-0.8000000715255737
1772277308.1485066,165,0.3562760353088379
1772277342.4627025,166,0.7813899517059326
1772277383.3282855,167,-0.4099999964237213
1772277411.3492744,168,0.3606250286102295
1772277445.5682073,169,1.15317702293396
1772277476.515214,170,0.7779883146286011
1772277514.8832974,171,-0.01592446118593216
1772277544.647542,172,-0.40812498331069946
1772277570.4248433,173,-0.4118749797344208
1772277594.3039563,174,0.7422102689743042
1772277635.0027382,175,-0.002959012985229492
1772277667.446905,176,-0.8000000715255737
1772277705.8206341,177,-0.007893867790699005
1772277739.4363859,178,0.7581250071525574
1772277770.399134,179,-0.01354818046092987
1772277802.5153048,180,-0.404541015625
1772277819.9697244,181,-0.0312500074505806
1772277865.780673,182,-0.4387500286102295
1772277909.773154,183,-0.012500032782554626
1772277935.1404457,184,-0.02187500149011612
1772277958.027084,185,-0.40812501311302185
1772277997.1623733,186,-0.39770832657814026
1772278027.8432536,187,-0.031250014901161194
1772278065.2390206,188,0.008769534528255463
1772278111.0882533,189,-0.40390297770500183
1772278155.2068202,190,-0.4028450548648834
1772278187.4689984,191,-0.40125003457069397
1772278237.0071676,192,-0.8000000715255737
1772278272.6529386,193,-0.4062500298023224
1772278316.2922847,194,0.3718750774860382
1772278345.611541,195,-0.41749998927116394
1772278385.5950835,196,-0.011393234133720398
1772278419.916647,197,-0.010390594601631165
1772278442.2880545,198,0.7506250143051147
1772278477.9353278,199,-0.005777992308139801
1772278972.4558718,200,0.38808268308639526
1772279037.5463247,201,-0.8000000715255737
1772279069.3528945,202,0.3523242175579071
1772279114.6462388,203,-0.010419949889183044
1772279171.138069,204,-0.4156249761581421
1772279205.544848,205,1.1655175685882568
1772279241.6928556,206,0.3719823360443115
1772279273.265883,207,1.5429167747497559
1772279314.5459595,208,0.36812499165534973
1772279358.085815,209,0.3700000047683716
1772279387.1568358,210,-0.8000000715255737
1772279419.9342074,211,-0.39836591482162476
1772279468.155638,212,-0.40812498331069946
1772279496.4307828,213,-0.40296223759651184
1772279536.1369364,214,-0.8000000715255737
1772279585.1895268,215,-0.40184569358825684
1772279619.6547048,216,-0.4239388704299927
1772279657.4742525,217,-0.02187502384185791
1772279692.4155684,218,-0.03500001132488251
1772279714.5610087,219,1.1562727689743042
1772279747.6708875,220,-0.0028222575783729553
1772279784.5331771,221,-0.01870115101337433
1772279838.811649,222,0.7581249475479126
1772279893.769784,223,0.3674934506416321
1772279941.6910686,224,0.3830273747444153
1772279980.6822438,225,1.3053417205810547e-05
1772280008.1555023,226,0.746874988079071
1772280045.227721,227,-0.012500017881393433
1772280078.1321518,228,0.38827475905418396
1772280117.0873969,229,-0.01702149212360382
1772280142.1566384,230,-0.8000000715255737
1772280172.051483,231,-0.4137499928474426
1772280211.6538346,232,-0.010488316416740417
1772280253.842752,233,-0.03500001132488251
1772280294.990979,234,-0.03500001132488251
1772280327.507031,235,-0.008750006556510925
1772280359.1896067,236,0.7812435030937195
1772280389.186978,237,-0.40943360328674316
1772280420.2540915,238,-0.009264327585697174
1772280461.6539967,239,-0.8000000715255737
1772280501.3712068,240,-0.008346371352672577
1772280579.3095887,241,-0.8000000715255737
1772280615.89264,242,-0.40625
1772280695.5493436,243,-0.8000000715255737
1772280732.7526195,244,-0.40812498331069946
1772280775.3751342,245,0.37562498450279236
1772280819.843218,246,0.37449222803115845
1772280855.8247688,247,-0.014375008642673492
1772280938.555834,248,-0.02750001847743988
1772280978.367535,249,0.3876073956489563
1772281405.3156276,250,-0.021874994039535522
1772281440.6454298,251,-0.011132791638374329
1772281463.7156408,252,0.36949223279953003
1772281499.60716,253,-0.3967871367931366
1772281538.365165,254,-0.39201822876930237
1772281567.2582316,255,-0.017037764191627502
1772281626.9303942,256,-0.021875008940696716
1772281662.6647315,257,-0.4156250059604645
1772281692.7810268,258,0.36580735445022583
1772281724.0426574,259,0.3813574016094208
1772281784.3977385,260,-0.8250000476837158
1772281823.2002335,261,0.7639127969741821
1772281858.68665,262,-0.03500000387430191
1772281895.7639642,263,-0.8000000715255737
1772281921.4109328,264,1.5418750047683716
1772281955.5394604,265,-0.8000000715255737
1772281991.1286912,266,-0.017744161188602448
1772282019.4204602,267,-0.40812498331069946
1772282063.0365663,268,-0.011279299855232239
1772282096.9393513,269,-0.014560580253601074
1772282134.2938855,270,-0.0184146910905838
1772282167.6576774,271,1.1564713716506958
1772282203.3119452,272,-0.8000000715255737
1772282255.4930806,273,1.1571093797683716
1772282294.324269,274,1.1519042253494263
1772282325.1589658,275,-0.40858399868011475
1772282357.8176565,276,0.38023442029953003
1772282390.2342875,277,0.4005826413631439
1772282422.5699582,278,0.7739908695220947
1772282459.9127154,279,-0.026848986744880676
1772282515.460105,280,0.37187498807907104
1772282548.9983714,281,0.38505205512046814
1772282577.7440271,282,1.1417155265808105
1772282614.4733486,283,-0.40501299500465393
1772282647.8277016,284,0.3706966042518616
1772282681.1941676,285,0.3737500011920929
1772282711.4599984,286,-0.0024902373552322388
1772282746.0647707,287,0.3774999976158142
1772282781.0362468,288,0.008317053318023682
1772282810.7980928,289,-0.8000000715255737
1772282873.7380886,290,-0.4100000262260437
1772282920.4307082,291,-0.41749998927116394
1772282964.2978518,292,0.7823795080184937
1772283017.6716552,293,-0.4297851622104645
1772283052.4715943,294,1.1703970432281494
1772283084.1031928,295,-0.020475268363952637
1772283109.068773,296,-0.8000000715255737
1772283143.66735,297,-0.41749998927116394
1772283174.3101609,298,0.37895509600639343
1772283217.777105,299,-0.40812498331069946
1772283687.9659715,300,-0.02375001460313797
1772283727.4040751,301,0.39376628398895264
1772283780.144868,302,0.8082160949707031
1772283818.1809933,303,-0.01594403386116028
1772283851.4241562,304,-0.01159505546092987
1772283887.7768357,305,0.38198238611221313
1772283929.1435063,306,-0.02482748031616211
1772283977.5046597,307,-0.40340492129325867
1772284022.3771396,308,0.39026370644569397
1772284054.302044,309,0.7631608247756958
1772284094.6349163,310,0.39356449246406555
1772284119.2074087,311,0.37260740995407104
1772284159.1338675,312,-0.41187500953674316
1772284195.267095,313,0.7624609470367432
1772284242.8873236,314,1.177506446838379
1772284277.788426,315,0.7502799034118652
1772284312.0651686,316,-0.8000000715255737
1772284345.3252778,317,-0.40812498331069946
1772284374.4624197,318,0.7786295413970947
1772284421.9227724,319,0.400602251291275
1772284454.5253336,320,-0.41749998927116394
1772284488.2793188,321,-0.004680991172790527
1772284523.547242,322,-0.4041340947151184
1772284555.6073165,323,-0.00830078125
1772284602.408796,324,-0.8000000715255737
1772284667.3569796,325,-0.01822589337825775
1772284711.9805026,326,-0.41749998927116394
1772284775.7326002,327,0.3774999976158142
1772284806.7177465,328,0.77315753698349
1772284839.401506,329,-0.4062500596046448
1772284886.920133,330,0.7826562523841858
1772284921.022004,331,-0.02187502384185791
1772284987.0771484,332,-0.40603840351104736
1772285017.6733136,333,-0.006276056170463562
1772285048.073886,334,0.7855305671691895
1772285097.577115,335,-0.40437501668930054
1772285159.384284,336,-0.8000000715255737
1772285192.108912,337,-0.8000000715255737
1772285230.9853902,338,0.781787097454071
1772285265.054086,339,0.3801270127296448
1772285304.0653286,340,0.7891373634338379
1772285349.8968,341,-0.4137499928474426
1772285380.7384229,342,-0.014374986290931702
1772285424.6930015,343,-0.8000000715255737
1772285454.7861226,344,-0.006572261452674866
1772285520.6000955,345,-0.8000000715255737
1772285558.9390466,346,-0.8000000715255737
1772285579.684217,347,0.7412500381469727
1772285605.1635273,348,-0.013707652688026428
1772285655.8314288,349,0.7599740028381348
1772286141.5741117,350,0.003427736461162567
1772286167.906293,351,0.3774999678134918
1772286233.5919404,352,-0.8000000715255737
1772286273.6650095,353,0.002952486276626587
1772286317.2251136,354,0.3969140946865082
1772286347.8198936,355,-0.41749998927116394
1772286387.3322732,356,1.1921809911727905
1772286422.1966293,357,-0.018125012516975403
1772286459.712006,358,0.4018034040927887
1772286510.898095,359,-0.02187497913837433
1772286541.3359523,360,-0.008626267313957214
1772286561.3068488,361,1.136875033378601
1772286598.866924,362,-0.02187500149011612
1772286634.5783126,363,0.37590163946151733
1772286668.8579667,364,-0.01472330093383789
1772286704.1961677,365,0.39796870946884155
1772286738.1827717,366,0.37742841243743896
1772286779.9401603,367,-0.4100000262260437
1772286827.762928,368,-0.8000000715255737
1772286874.0778713,369,0.39283204078674316
1772286900.2071633,370,-0.01062503457069397
1772286946.7468085,371,-0.40812498331069946
1772286979.0282886,372,0.7740071415901184
1772287016.5785327,373,-0.8000000715255737
1772287047.2620673,374,1.559049367904663
1772287108.7575953,375,-0.00626625120639801
1772287150.003752,376,-0.007106155157089233
1772287184.1532233,377,-0.4118749797344208
1772287222.575667,378,-0.8000000715255737
1772287260.2160437,379,0.7588248252868652
1772287290.7723377,380,0.7818717360496521
1772287325.9616735,381,-0.8000000715255737
1772287367.694289,382,-0.41750001907348633
1772287400.1318526,383,-0.02374999225139618
1772287430.430481,384,0.3905826807022095
1772287463.2511516,385,-0.021995432674884796
1772287497.6428518,386,1.1553189754486084
1772287552.4887745,387,-0.40437501668930054
1772287579.2222555,388,-0.027500011026859283
1772287605.5197973,389,1.1429197788238525
1772287640.0815117,390,-0.003837868571281433
1772287675.020152,391,0.3643749952316284
1772287705.2243023,392,-0.4024999737739563
1772287743.8093934,393,0.4058755934238434
1772287793.849798,394,-0.4118749797344208
1772287830.4510827,395,0.37898117303848267
1772287884.7110095,396,-0.39718422293663025
1772287918.0858424,397,-0.009580090641975403
1772287954.333889,398,0.36970701813697815
1772287980.5802166,399,-0.41750001907348633
1772288443.593661,400,0.36812499165534973
1772288473.377231,401,-0.014414042234420776
1772288509.1795998,402,0.7482322454452515
1772288545.4699872,403,-0.8000000715255737
1772288576.4244452,404,-0.007900401949882507
1772288609.1926758,405,0.37937504053115845
1772288640.2260008,406,-0.0048567503690719604
1772288676.089322,407,-0.3982747197151184
1772288713.9116762,408,-0.398994117975235
1772288739.3225062,409,0.3717740774154663
1772288781.0653148,410,-0.8000000715255737
1772288810.678529,411,-0.40622395277023315
1772288844.2635524,412,0.7769596576690674
1772288890.0661094,413,0.7596484422683716
1772288938.7339609,414,1.5662142038345337
1772288975.4709911,415,0.7753481864929199
1772289012.6308224,416,-0.4099999964237213
1772289044.0598786,417,1.1634244918823242
1772289077.4131277,418,0.7647883892059326
1772289116.93835,419,-0.013352878391742706
1772289146.2636876,420,-0.41749998927116394
1772289176.7587473,421,-0.017744123935699463
1772289213.6772242,422,-0.4351171851158142
1772289246.7472687,423,-0.025624975562095642
1772289279.731932,424,-0.40545570850372314
1772289328.816124,425,1.1848503351211548
1772289356.3599184,426,1.14621102809906
1772289393.3574975,427,0.39162760972976685
1772289436.4154923,428,-0.3950488269329071
1772289468.9166696,429,-0.01437501609325409
1772289507.3797722,430,0.3961360454559326
1772289548.126674,431,-0.00803384929895401
1772289583.2459319,432,-0.8000000715255737
1772289629.7646303,433,-0.8000000715255737
1772289668.62844,434,-0.8000000715255737
1772289704.0409462,435,0.7646386623382568
1772289740.6745486,436,1.1883137226104736
1772289776.5478206,437,-0.8000000715255737
1772289818.6681094,438,0.7786914110183716
1772289846.9527853,439,0.3847135305404663
1772289885.5420206,440,-0.41750001907348633
1772289908.7535923,441,0.7412499189376831
1772289949.4662387,442,-0.010634765028953552
1772289982.2567716,443,-0.8000000715255737
1772290007.902386,444,-0.0075846463441848755
1772290054.3533306,445,-0.03500001132488251
1772290079.474175,446,-0.01437501609325409
1772290104.378366,447,1.5316015481948853
1772290140.2741458,448,1.1795703172683716
1772290178.6345727,449,-0.4092187285423279
1772290637.7553627,450,0.37558597326278687
1772290663.8014505,451,-0.014375001192092896
1772290711.8478277,452,0.3642708659172058
1772290760.3721,453,1.5287500619888306
1772290789.566629,454,1.1680924892425537
1772290818.411381,455,-0.8000000715255737
1772290845.8424788,456,-0.0038997381925582886
1772290883.1309752,457,-0.8000000715255737
1772290936.8279798,458,-0.39732420444488525
1772290964.2564478,459,0.37139973044395447
1772291007.7004366,460,-0.8000000715255737
1772291042.7216244,461,1.4950000047683716
1772291077.1723359,462,0.37816083431243896
1772291106.5113251,463,-0.020709648728370667
1772291168.2510731,464,0.7870442867279053
1772291210.2460372,465,0.7622493505477905
1772291245.1007965,466,1.1533855199813843
1772291279.1912463,467,0.3578939139842987
1772291308.5473511,468,-0.40135088562965393
1772291347.2329276,469,-0.016250021755695343
1772291386.0417187,470,-0.40726238489151
1772291422.780941,471,-0.41749998927116394
1772291471.7733757,472,-0.01625002920627594
1772291502.871719,473,-0.8000000715255737
1772291539.448649,474,-0.4062500298023224
1772291571.819686,475,0.36658531427383423
1772291609.6154716,476,1.153749942779541
1772291652.8754373,477,0.3725065290927887
1772291687.886604,478,-0.00707031786441803
1772291720.2820077,479,-0.01335938274860382
1772291758.808211,480,0.7649414539337158
1772291793.536607,481,1.1422330141067505
1772291835.366768,482,0.35573238134384155
1772291871.7383685,483,-0.01067383587360382
1772291909.3881052,484,-0.005722656846046448
1772291946.7416914,485,-0.01842448115348816
