wall_time,step,value
1772271043.891514,51,0.0
1772271146.7978714,52,0.0
1772271221.6351924,53,0.0
1772271294.2065136,54,0.0
1772271379.5798454,55,0.0
1772271435.7857873,56,0.0
1772271526.3704233,57,0.0
1772271577.4545195,58,0.0
1772271666.8735096,59,0.0
1772271759.8140235,60,0.0
1772271841.0249429,61,0.0
1772271905.1170914,62,0.0
1772271983.106273,63,0.0
1772272028.1816018,64,0.0
1772272115.7296965,65,0.0
1772272144.5371969,66,0.0
1772272193.4020631,67,0.0
1772272267.6485116,68,0.0
1772272296.930195,69,0.0
1772272364.997466,70,0.0
1772272394.5872958,71,0.0
1772272467.297881,72,0.0
1772272523.756369,73,0.0
1772272592.7698848,74,0.0
1772272631.5290055,75,0.0
1772272692.3368783,76,0.0
1772272744.9164362,77,0.0
1772272812.0142128,78,0.0
1772272835.705167,79,0.0
1772272878.7196918,80,0.0
1772272910.1579766,81,0.0
1772272955.3502991,82,0.0
1772272999.7623746,83,0.0
1772273037.6315007,84,0.0
1772273081.252448,85,0.0
1772273118.0202956,86,0.0
1772273193.1152468,87,0.0
1772273254.1206539,88,0.0
1772273364.1499274,89,0.0
1772273407.1461425,90,0.0
1772273453.0557,91,0.0
1772273501.9357524,92,0.0
1772273530.120082,93,0.0
1772273568.6479666,94,0.0
1772273596.5864966,95,0.0
1772273618.2281244,96,0.0
1772273717.1982229,97,0.0
1772273770.2981284,98,0.0
1772273850.9990358,99,0.0
1772274482.7304633,100,0.0
1772274509.4783816,101,0.0
1772274543.0677934,102,0.0
1772274602.676055,103,0.125
1772274630.581337,104,0.0
1772274660.9855468,105,0.0
1772274722.3801382,106,0.125
1772274749.5192084,107,0.0
1772274776.468845,108,0.0
1772274809.099214,109,0.0
1772274848.9790108,110,0.0
1772274878.7808783,111,0.0
1772274921.0180173,112,0.0
1772274961.3010132,113,0.0
1772275002.7302654,114,0.0
1772275027.5287585,115,0.0
1772275054.931392,116,0.0
1772275119.890404,117,0.125
1772275157.0675397,118,0.0
1772275179.2452672,119,0.0
1772275200.5937498,120,0.0
1772275232.6603959,121,0.0
1772275261.912219,122,0.0
1772275309.6346526,123,0.0
1772275341.7706966,124,0.0
1772275384.2037423,125,0.0
1772275447.2497134,126,0.0
1772275489.2441616,127,0.0
1772275526.458796,128,0.0
1772275572.8832057,129,0.0
1772275620.8256972,130,0.0
1772275645.0506678,131,0.0
1772275687.920212,132,0.0
1772275716.8417008,133,0.0
1772275764.9109569,134,0.0
1772275814.400714,135,0.0
1772275880.4357162,136,0.125
1772275896.2118454,137,0.0
1772275938.6850824,138,0.0
1772275973.582526,139,0.0
1772276000.8077543,140,0.0
1772276036.3123374,141,0.0
1772276058.8921337,142,0.0
1772276100.4548793,143,0.0
1772276140.607821,144,0.0
1772276202.011322,145,0.0
1772276222.269249,146,0.0
1772276254.219152,147,0.0
1772276287.264824,148,0.0
1772276319.8090763,149,0.0
1772276779.228288,150,0.0
1772276818.9466383,151,0.0
1772276848.6265244,152,0.0
1772276894.3684037,153,0.0
1772276919.8548748,154,0.0
1772276940.9739645,155,0.0
1772276977.8083534,156,0.0
1772277014.6095405,157,0.0
1772277054.1913376,158,0.0
1772277090.2456732,159,0.0
1772277130.8965049,160,0.0
1772277157.8251336,161,0.0
1772277195.4774659,162,0.0
1772277221.0539227,163,0.0
1772277267.7990918,164,0.0
1772277308.149579,165,0.0
1772277342.4638472,166,0.0
1772277383.3293233,167,0.0
1772277411.3503265,168,0.0
1772277445.5692408,169,0.0
1772277476.5162494,170,0.0
1772277514.8843713,171,0.0
1772277544.6489162,172,0.0
1772277570.426194,173,0.0
1772277594.3053532,174,0.0
1772277635.0038242,175,0.0
1772277667.447956,176,0.0
1772277705.8216612,177,0.0
1772277739.4377651,178,0.0
1772277770.4005215,179,0.0
1772277802.5163484,180,0.0
1772277819.9707534,181,0.0
1772277865.7820544,182,0.0
1772277909.7746403,183,0.0
1772277935.1414948,184,0.0
1772277958.0281138,185,0.0
1772277997.163431,186,0.0
1772278027.8445957,187,0.0
1772278065.240071,188,0.0
1772278111.0892935,189,0.0
1772278155.2108114,190,0.0
1772278187.4700296,191,0.0
1772278237.0082474,192,0.0
1772278272.6542857,193,0.0
1772278316.293283,194,0.0
1772278345.612569,195,0.0
1772278385.596086,196,0.0
1772278419.9176323,197,0.0
1772278442.2890613,198,0.0
1772278477.9363286,199,0.0
1772278972.4569812,200,0.0
1772279037.5473716,201,0.125
1772279069.3539665,202,0.0
1772279114.6473808,203,0.0
1772279171.1391125,204,0.0
1772279205.5458956,205,0.0
1772279241.6938517,206,0.0
1772279273.2672513,207,0.0
1772279314.5469818,208,0.0
1772279358.0869453,209,0.0
1772279387.1578665,210,0.0
1772279419.9352028,211,0.0
1772279468.1570084,212,0.0
1772279496.432157,213,0.0
1772279536.137952,214,0.0
1772279585.190896,215,0.0
1772279619.6560671,216,0.0
1772279657.4756298,217,0.0
1772279692.4169672,218,0.0
1772279714.5620222,219,0.0
1772279747.6918578,220,0.0
1772279784.5346026,221,0.0
